,COMPANY ID,CITY,ST,DOMICILE REGION,ZIP,TRAC,TRAIL,VAN,REFR,INTER,CURT,FLAT,STEP,DD,OVER,TANK,PNEUM,BULK,Company ID,BEVERAGES,BUILDING_MATERIALS,CHEMICALS,COAL_COKE,CONSTRUCT,DRIVE_TOW,DRY_BULK,FARM_SUPPLIES,FRESH_PRODUCE,GARBAGE_TRASH,GENERAL_FREIGHT,GRAIN_FEED,HOUSEHOLD_GOODS,INTERMODAL,LIQUIDS_GASES,LIVESTOCK,LOG_POLE,MACHINERY_LARGE_OBJECTS,MEAT,METAL_SHEETS_ROLLS,MOBILE_HOMES,MOTOR_VEHICLES,OILFIELD_EQUIPMENT,OTHER,PAPER_PRODUCTS,PASSENGERS,REFRIGERATED_FOOD,US_MAIL,UTILITY,Unavailable,WATER_WELL,ONLY_VAN,VAN_REFR,VAN_FLAT,ONLY_REFR,ONLY_FLAT,REFR_FLAT
2347,2680,GULFPORT,MS,SE,39503,0.018199867637326273,0.0086,1,1,0,0,1,1,0,1,0,0,0.0,2680,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
372,396,TROIS-RIVIERES,QC,CAN,G9B 7J5,0.008934480476505625,0.007,0,0,1,0,1,0,0,0,0,0,0.0,396,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2458,2803,FARMINGTON,NY,NE,14425,0.014890800794176042,0.010400000000000001,0,1,1,0,1,0,0,0,0,0,0.0,2803,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1764,2006,RHEEMS,PA,NE,17570-0026,0.008603573792190603,0.007,0,1,0,0,0,0,0,0,0,0,0.0,2006,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3457,3939,FOREST PARK,GA,SE,30297,0.004632693580410324,0.004,1,0,0,0,0,0,0,0,0,0,0.0,3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
5023,5712,WEATHERFORD,TX,CEN,76087,0.030774321641297155,0.0206,1,1,0,0,0,0,0,0,0,0,0.0,5712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
4205,4811,GREENSBORO,NC,MATL,27410,0.00827266710787558,0.01,1,0,0,0,0,0,0,0,0,0,0.0,4811,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
1724,1957,OMAHA,NE,CEN,68138,0.024156187954996692,0.0128,0,1,0,0,0,0,0,0,0,0,0.0,1957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
896,979,COMMERCE CITY,CO,MTW,80022,0.009927200529450696,0.023,1,1,0,0,0,0,0,0,0,0,0.0,979,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0
2245,2567,RAYNE,LA,SE,70578,0.03673064195896757,0.0328,0,0,0,0,1,1,1,1,0,0,0.0,2567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4065,4661,ST LOUIS,MO,CEN,63129,0.006949040370615486,0.004200000000000001,1,1,0,0,0,0,0,0,0,0,0.0,4661,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
4341,4956,ALBUQUERQUE,NM,NE,87109,0.01257445400397088,0.0076,1,1,0,0,0,0,0,0,0,0,0.0,4956,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
4600,5247,TANGENT,OR,PAC,97389-9704,0.01257445400397088,0.0142,1,0,0,0,0,0,0,0,0,0,0.0,5247,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1801,2046,SOMERSET,NJ,NE,08873,0.027796161482461945,0.062200000000000005,0,1,0,0,0,0,0,0,0,0,0.0,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3966,4549,TAYLOR,MI,MDW,48180,0.025810721376571807,0.024,1,1,0,0,0,0,0,0,0,0,0.0,4549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1646,1876,HAWLEY,TX,CEN,79525,0.009265387160820648,0.0162,1,0,0,0,0,0,0,0,0,0,0.0,1876,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1252,1403,YUBA CITY,CA,PAC,95993,0.004963600264725348,0.003,0,1,0,0,0,0,0,0,0,0,0.0,1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0
619,667,SIBLEY,LA,SE,71073,0.03242885506287227,0.034,1,1,0,0,1,0,0,1,1,0,0.0,667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4658,5316,KIRKWOOD,PA,NE,17536-0126,0.008603573792190603,0.0112,0,1,0,0,0,0,0,0,0,0,0.0,5316,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
898,981,HAMILTON,GA,SE,31811,0.004632693580410324,0.0036000000000000003,0,0,0,0,0,0,0,0,0,0,1.0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2191,2503,EDINBURGH,IN,MDW,46124,0.02812706816677697,0.021,0,1,0,0,0,0,0,0,0,0,0.0,2503,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3950,4529,MATTAWAN,MI,MDW,49071,0.02382528127068167,0.056600000000000004,1,1,0,0,0,0,0,0,0,0,0.0,4529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1620,1843,FORT WORTH,TX,CEN,76179,0.007610853739245533,0.0046,1,0,0,0,0,0,0,0,0,0,0.0,1843,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
5111,5810,WESTMINSTER,VT,NE,05158,0.012905360688285903,0.0334,1,1,0,0,0,0,0,0,0,0,0.0,5810,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1061,1170,GRIFFITH,IN,MDW,46319,0.03970880211780278,0.0024000000000000002,1,1,1,1,1,1,1,1,1,1,1.0,1170,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4617,5269,EMLENTON,PA,NE,16373,0.004301786896095301,0.0026000000000000003,0,0,0,0,1,0,0,0,0,0,0.0,5269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1974,2248,NEWMAN,CA,PAC,95360-0550,0.003970880211780278,0.021400000000000002,1,1,0,0,0,0,0,0,0,0,0.0,2248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
4529,5170,LONDON,ON,CAN,N6M 1E4,0.004632693580410324,0.0046,0,0,0,0,0,0,1,1,0,0,1.0,5170,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2657,3032,GREENEVILLE,TN,SE,37745,0.02382528127068167,0.038,1,0,0,0,1,0,0,0,0,0,0.0,3032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
4309,4922,MOUNT LAUREL,NJ,NE,08054,0.005956320317670417,0.0044,1,1,0,0,0,0,0,0,0,0,0.0,4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0
3218,3669,FONTANA,CA,PAC,92335,0.011912640635340834,0.0098,0,0,0,0,1,1,1,1,0,0,0.0,3669,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5284,5999,PHOENIX,AZ,SW,85043,0.01654533421575116,0.011600000000000001,0,1,0,0,0,0,0,0,0,0,0.0,5999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
2211,2529,KANSAS CITY,KS,CEN,66105-1308,0.030112508272667107,0.016,1,0,1,0,1,1,0,0,0,0,0.0,2529,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
4847,5524,ROCKFORD,TN,SE,37853,0.10092653871608206,0.0256,0,0,1,0,0,0,0,0,0,0,0.0,5524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3919,4497,GLEN BURNIE,MD,MATL,21061,0.010589013898080741,0.0064,0,0,0,0,0,0,0,0,1,0,0.0,4497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3105,3543,RIALTO,CA,PAC,92376,0.004963600264725348,0.003,0,1,0,0,0,0,0,0,0,0,0.0,3543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
492,521,CALGARY,AB,CAN,T2E 7S9,0.3087359364659166,0.2452,0,0,0,0,0,0,0,0,1,1,1.0,521,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4387,5006,ASHLAND,OH,MDW,44805,0.0033090668431502318,0.002,1,0,0,1,1,0,0,0,0,0,0.0,5006,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
2438,2781,WOODSTOWN,NJ,NE,08098,0.030112508272667107,0.027600000000000003,1,0,1,0,1,1,1,0,1,0,1.0,2781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
4769,5437,MEMPHIS,TN,SE,38118,0.014228987425545996,0.008400000000000001,1,0,0,0,1,0,0,0,0,0,0.0,5437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
4664,5322,SUNBURY,PA,NE,17801-0471,0.0413633355393779,0.0874,1,1,0,0,0,0,0,0,0,0,0.0,5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
3796,4356,CONWAY SPRINGS,KS,CEN,67031,0.001985440105890139,0.0022,0,0,0,0,0,0,0,0,1,0,1.0,4356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4292,4905,RARITAN,NJ,NE,08869,0.003639973527465255,0.0022,0,1,0,0,0,0,0,0,0,0,0.0,4905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3802,4363,FREDONIA,KS,CEN,66736,0.002316346790205162,0.004200000000000001,0,0,0,0,1,1,0,1,0,0,0.0,4363,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1976,2251,RANCHO DOMINGUEZ,CA,PAC,97603,0.02316346790205162,0.014,0,0,1,0,0,0,0,0,0,0,0.0,2251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1800,2045,BUENA VISTA,NJ,NE,08360,0.018530774321641297,0.05,1,0,1,0,0,0,0,0,0,0,0.0,2045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
703,759,CASHION,OK,CEN,73016,0.011250827266710787,0.006200000000000001,0,0,0,0,0,0,0,1,0,0,0.0,759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
987,1087,FIREBAUGH,CA,PAC,93622,0.05294506949040371,0.112,1,0,0,0,0,0,0,0,0,0,0.0,1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4034,4625,ST MICHAEL,MN,CEN,55376-9448,0.16644606221045666,0.15760000000000002,0,1,0,0,0,0,0,0,0,0,0.0,4625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
4835,5511,SHELBYVILLE,TN,SE,37160,0.004632693580410324,0.0152,1,0,0,0,0,0,0,0,0,0,0.0,5511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
3185,3632,COMMERCE,CA,PAC,90040,0.005625413633355393,0.007200000000000001,0,0,1,0,0,0,0,0,0,0,0.0,3632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
4971,5656,PHARR,TX,CEN,78577,0.07213765718067505,0.0776,1,0,0,0,0,0,0,0,0,0,0.0,5656,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0
2853,3247,CASPER,WY,MTW,95628,0.025479814692256783,0.0636,0,0,0,0,0,1,1,1,1,0,1.0,3247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0
306,330,BRAMPTON,ON,CAN,L6P 1E9,0.004632693580410324,0.0026000000000000003,1,0,0,0,0,0,0,0,0,0,0.0,330,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
2120,2409,CHICAGO,IL,MDW,60622,0.01455989410986102,0.0088,0,0,0,0,1,0,0,0,0,0,0.0,2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3361,3832,BARTOW,FL,SE,33830,0.009927200529450696,0.006,0,1,0,0,0,0,0,0,0,0,0.0,3832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3458,3940,NEWNAN,GA,SE,30263,0.005625413633355393,0.004,1,0,0,0,0,0,0,0,0,0,0.0,3940,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4025,4614,ST PAUL,MN,CEN,55113,0.0066181336863004635,0.01,1,0,0,0,0,0,0,0,0,0,0.0,4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
457,486,LA PRAIRIE,QC,CAN,J5R 5G4,0.00628722700198544,0.0038,0,0,0,0,0,0,0,0,1,0,0.0,486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3685,4227,STERLING,IL,MDW,61081,0.015552614162806089,0.0098,0,0,0,0,0,1,1,1,0,0,0.0,4227,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3906,4482,MEDORA,MB,CAN,R0M 1K0,0.006949040370615486,0.006,1,1,0,0,0,0,0,0,0,0,0.0,4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1519,1730,DUENWEG,MO,CEN,64841,0.04798146922567836,0.117,1,0,1,0,0,0,0,0,0,0,0.0,1730,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
4166,4770,JACKSONVILLE,NB,CAN,E7M 3S1,0.012905360688285903,0.0112,1,0,0,0,0,0,0,0,0,0,0.0,4770,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
2427,2769,NEWARK,NJ,NE,07105,0.029781601588352084,0.005200000000000001,0,0,1,0,0,0,0,0,0,0,0.0,2769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2875,3271,NORTH POLE,AK,AK,90270,0.00727994705493051,0.015600000000000001,1,0,0,0,1,1,0,0,0,0,0.0,3271,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
1595,1815,GILROY,CA,PAC,97051,0.0029781601588352085,0.0238,1,1,0,0,0,0,0,0,0,0,0.0,1815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
2756,3139,LAREDO,TX,CEN,78045,0.01158173395102581,0.02,0,0,0,0,1,1,0,0,0,0,0.0,3139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
